Identificador;Fecha_reg;Temporada;Año;Mes;Hora;Feriado;Dia laborable;Jornada laboral;Tipo_clima;Temperatura °C;Sensación Termica °C;Humedad;Velocidad de Viento km/h;No registrados;Registrados;Cant_bici_rentadas
6737;13/10/2011;4;0;10;6;0;4;1;3;0.54;0.5152;1;0.0896;1;51;52
6738;13/10/2011;4;0;10;7;0;4;1;3;0.54;0.5152;1;0.1343;5;76;81
6739;13/10/2011;4;0;10;8;0;4;1;3;0.54;0.5152;1;0.0896;10;199;209
6740;13/10/2011;4;0;10;9;0;4;1;3;0.56;0.5303;1;0.1045;3;106;109
6741;13/10/2011;4;0;10;10;0;4;1;3;0.56;0.5303;1;0.1343;16;53;69
6742;13/10/2011;4;0;10;11;0;4;1;2;0.62;0.5758;0.83;0;8;76;84
6743;13/10/2011;4;0;10;12;0;4;1;2;0.62;0.5606;0.88;0;10;95;105
6744;13/10/2011;4;0;10;13;0;4;1;2;0.64;0.5758;0.83;0.1642;20;142;162
6745;13/10/2011;4;0;10;14;0;4;1;1;0.66;0.6061;0.78;0.194;22;111;133
6746;13/10/2011;4;0;10;15;0;4;1;1;0.66;0.6061;0.78;0.194;27;128;155
6747;13/10/2011;4;0;10;16;0;4;1;1;0.66;0.6212;0.74;0.2239;36;240;276
6748;13/10/2011;4;0;10;17;0;4;1;3;0.62;0.5758;0.83;0.2537;47;432;479
6749;13/10/2011;4;0;10;18;0;4;1;3;0.62;0.5758;0.83;0.2537;20;248;268
6750;13/10/2011;4;0;10;19;0;4;1;2;0.62;0.5758;0.83;0.1642;18;187;205
6751;13/10/2011;4;0;10;20;0;4;1;1;0.62;0.5758;0.83;0.2836;15;166;181
6752;13/10/2011;4;0;10;21;0;4;1;1;0.62;0.5758;0.83;0.194;8;115;123
6753;13/10/2011;4;0;10;22;0;4;1;1;0.62;0.5758;0.83;0.194;13;101;114
6754;13/10/2011;4;0;10;23;0;4;1;2;0.58;0.5455;0.88;0.194;2;45;47
6755;14/10/2011;4;0;10;0;0;5;1;1;0.58;0.5455;0.94;0.0896;10;29;39
6756;14/10/2011;4;0;10;1;0;5;1;1;0.58;0.5455;0.94;0.1343;8;16;24
6757;14/10/2011;4;0;10;2;0;5;1;1;0.56;0.5303;0.94;0.1642;0;6;6
6758;14/10/2011;4;0;10;3;0;5;1;1;0.56;0.5303;0.94;0.1343;1;6;7
6759;14/10/2011;4;0;10;4;0;5;1;1;0.56;0.5303;0.94;0.194;0;8;8
6760;14/10/2011;4;0;10;5;0;5;1;2;0.56;0.5303;0.94;0.1642;0;17;17
6761;14/10/2011;4;0;10;6;0;5;1;3;0.56;0.5303;0.88;0.194;4;90;94
6762;14/10/2011;4;0;10;7;0;5;1;3;0.56;0.5303;0.88;0.194;10;137;147
6763;14/10/2011;4;0;10;8;0;5;1;2;0.56;0.5303;0.9;0.1642;23;186;209
6764;14/10/2011;4;0;10;9;0;5;1;2;0.56;0.5303;0.94;0.2239;16;164;180
6765;14/10/2011;4;0;10;10;0;5;1;3;0.54;0.5152;0.88;0.3582;17;108;125
6766;14/10/2011;4;0;10;11;0;5;1;3;0.52;0.5;0.88;0.1642;11;76;87
6767;14/10/2011;4;0;10;12;0;5;1;3;0.52;0.5;0.88;0.1642;13;62;75
6768;14/10/2011;4;0;10;13;0;5;1;1;0.56;0.5303;0.73;0.3582;18;114;132
6769;14/10/2011;4;0;10;14;0;5;1;1;0.62;0.6212;0.43;0.3582;37;119;156
6770;14/10/2011;4;0;10;15;0;5;1;1;0.62;0.6212;0.43;0.2836;61;169;230
6771;14/10/2011;4;0;10;16;0;5;1;1;0.6;0.6212;0.43;0.2239;80;264;344
6772;14/10/2011;4;0;10;17;0;5;1;1;0.58;0.5455;0.46;0.4179;55;426;481
6773;14/10/2011;4;0;10;18;0;5;1;1;0.54;0.5152;0.39;0.2836;62;361;423
6774;14/10/2011;4;0;10;19;0;5;1;1;0.54;0.5152;0.39;0.3284;27;221;248
6775;14/10/2011;4;0;10;20;0;5;1;1;0.52;0.5;0.42;0.194;19;177;196
6776;14/10/2011;4;0;10;21;0;5;1;1;0.5;0.4848;0.45;0.194;22;156;178
6777;14/10/2011;4;0;10;22;0;5;1;1;0.46;0.4545;0.59;0.2239;20;123;143
6778;14/10/2011;4;0;10;23;0;5;1;1;0.46;0.4545;0.59;0.1642;15;80;95
6779;15/10/2011;4;0;10;0;0;6;0;1;0.46;0.4545;0.55;0.1045;18;88;106
6780;15/10/2011;4;0;10;1;0;6;0;1;0.46;0.4545;0.55;0.2537;9;64;73
6781;15/10/2011;4;0;10;2;0;6;0;1;0.46;0.4545;0.59;0.194;17;39;56
6782;15/10/2011;4;0;10;3;0;6;0;1;0.44;0.4394;0.62;0.194;5;18;23
6783;15/10/2011;4;0;10;4;0;6;0;1;0.42;0.4242;0.67;0.1343;0;6;6
6784;15/10/2011;4;0;10;5;0;6;0;1;0.42;0.4242;0.71;0.1642;1;6;7
6785;15/10/2011;4;0;10;6;0;6;0;1;0.4;0.4091;0.71;0;5;15;20
6786;15/10/2011;4;0;10;7;0;6;0;1;0.4;0.4091;0.76;0.1045;17;40;57
6787;15/10/2011;4;0;10;8;0;6;0;1;0.46;0.4545;0.59;0.2836;24;101;125
6788;15/10/2011;4;0;10;9;0;6;0;1;0.52;0.5;0.48;0.2985;50;157;207
6789;15/10/2011;4;0;10;10;0;6;0;1;0.54;0.5152;0.45;0.4478;115;207;322
6790;15/10/2011;4;0;10;11;0;6;0;1;0.56;0.5303;0.4;0.3881;153;221;374
6791;15/10/2011;4;0;10;12;0;6;0;1;0.58;0.5455;0.35;0.5522;195;261;456
6792;15/10/2011;4;0;10;13;0;6;0;1;0.6;0.6212;0.35;0.4627;171;223;394
6793;15/10/2011;4;0;10;14;0;6;0;1;0.6;0.6212;0.33;0.4627;242;230;472
6794;15/10/2011;4;0;10;15;0;6;0;1;0.62;0.6212;0.31;0.4925;166;211;377
6795;15/10/2011;4;0;10;16;0;6;0;1;0.62;0.6212;0.29;0.3881;179;264;443
6796;15/10/2011;4;0;10;17;0;6;0;1;0.58;0.5455;0.32;0.2836;177;264;441
6797;15/10/2011;4;0;10;18;0;6;0;1;0.54;0.5152;0.39;0.194;121;251;372
6798;15/10/2011;4;0;10;19;0;6;0;1;0.5;0.4848;0.51;0.1343;61;177;238
6799;15/10/2011;4;0;10;20;0;6;0;1;0.5;0.4848;0.48;0.1343;42;137;179
6800;15/10/2011;4;0;10;21;0;6;0;1;0.5;0.4848;0.42;0.2239;53;115;168
6801;15/10/2011;4;0;10;22;0;6;0;1;0.5;0.4848;0.36;0.1343;45;121;166
6802;15/10/2011;4;0;10;23;0;6;0;1;0.48;0.4697;0.41;0.1642;33;102;135
6803;16/10/2011;4;0;10;0;0;0;0;1;0.46;0.4545;0.44;0.1343;22;85;107
6804;16/10/2011;4;0;10;1;0;0;0;1;0.44;0.4394;0.47;0.1343;13;64;77
6805;16/10/2011;4;0;10;2;0;0;0;1;0.42;0.4242;0.54;0.1343;13;52;65
6806;16/10/2011;4;0;10;3;0;0;0;1;0.42;0.4242;0.54;0.1343;11;31;42
6807;16/10/2011;4;0;10;4;0;0;0;1;0.42;0.4242;0.54;0.194;5;7;12
6808;16/10/2011;4;0;10;5;0;0;0;1;0.42;0.4242;0.54;0.1642;1;6;7
6809;16/10/2011;4;0;10;6;0;0;0;1;0.38;0.3939;0.66;0.1642;3;7;10
6810;16/10/2011;4;0;10;7;0;0;0;1;0.4;0.4091;0.62;0.1343;9;39;48
6811;16/10/2011;4;0;10;8;0;0;0;1;0.44;0.4394;0.62;0.194;28;71;99
6812;16/10/2011;4;0;10;9;0;0;0;1;0.5;0.4848;0.45;0.2239;39;151;190
6813;16/10/2011;4;0;10;10;0;0;0;1;0.54;0.5152;0.45;0.2537;121;226;347
6814;16/10/2011;4;0;10;11;0;0;0;1;0.56;0.5303;0.35;0.2836;159;218;377
6815;16/10/2011;4;0;10;12;0;0;0;1;0.58;0.5455;0.35;0.2537;167;277;444
6816;16/10/2011;4;0;10;13;0;0;0;1;0.6;0.6212;0.35;0.2985;169;269;438
6817;16/10/2011;4;0;10;14;0;0;0;1;0.6;0.6212;0.4;0.2985;204;258;462
6818;16/10/2011;4;0;10;15;0;0;0;1;0.62;0.6212;0.35;0.3881;182;230;412
6819;16/10/2011;4;0;10;16;0;0;0;1;0.6;0.6212;0.46;0.3881;177;289;466
6820;16/10/2011;4;0;10;17;0;0;0;1;0.58;0.5455;0.49;0.4627;152;253;405
6821;16/10/2011;4;0;10;18;0;0;0;1;0.56;0.5303;0.49;0.4478;102;226;328
6822;16/10/2011;4;0;10;19;0;0;0;1;0.54;0.5152;0.52;0.3881;52;181;233
6823;16/10/2011;4;0;10;20;0;0;0;1;0.54;0.5152;0.52;0.4627;49;129;178
6824;16/10/2011;4;0;10;21;0;0;0;1;0.54;0.5152;0.52;0.3881;14;88;102
6825;16/10/2011;4;0;10;22;0;0;0;1;0.56;0.5303;0.49;0.4179;42;88;130
6826;16/10/2011;4;0;10;23;0;0;0;1;0.56;0.5303;0.52;0.4179;14;48;62
6827;17/10/2011;4;0;10;0;0;1;1;1;0.54;0.5152;0.56;0.3284;12;25;37
6828;17/10/2011;4;0;10;1;0;1;1;1;0.56;0.5303;0.54;0.3881;2;15;17
6829;17/10/2011;4;0;10;2;0;1;1;1;0.56;0.5303;0.54;0.3881;4;3;7
6830;17/10/2011;4;0;10;3;0;1;1;1;0.56;0.5303;0.49;0.194;0;2;2
6831;17/10/2011;4;0;10;4;0;1;1;1;0.52;0.5;0.59;0.1642;2;3;5
6832;17/10/2011;4;0;10;5;0;1;1;1;0.5;0.4848;0.63;0.2985;1;28;29
6833;17/10/2011;4;0;10;6;0;1;1;1;0.5;0.4848;0.55;0.2537;7;107;114
6834;17/10/2011;4;0;10;7;0;1;1;2;0.5;0.4848;0.55;0.1642;10;299;309
6835;17/10/2011;4;0;10;8;0;1;1;2;0.5;0.4848;0.51;0.2537;33;381;414
6836;17/10/2011;4;0;10;9;0;1;1;2;0.5;0.4848;0.45;0.2836;26;180;206
6837;17/10/2011;4;0;10;10;0;1;1;1;0.52;0.5;0.45;0.1642;43;92;135
6838;17/10/2011;4;0;10;11;0;1;1;1;0.56;0.5303;0.43;0;35;131;166
6839;17/10/2011;4;0;10;12;0;1;1;1;0.56;0.5303;0.4;0.0896;39;166;205
6840;17/10/2011;4;0;10;13;0;1;1;1;0.56;0.5303;0.46;0.0896;49;156;205
6841;17/10/2011;4;0;10;14;0;1;1;1;0.58;0.5455;0.49;0.194;44;122;166
6842;17/10/2011;4;0;10;15;0;1;1;1;0.56;0.5303;0.6;0.2537;66;142;208
6843;17/10/2011;4;0;10;16;0;1;1;1;0.58;0.5455;0.56;0.2537;64;238;302
6844;17/10/2011;4;0;10;17;0;1;1;1;0.56;0.5303;0.64;0.1343;80;540;620
6845;17/10/2011;4;0;10;18;0;1;1;1;0.56;0.5303;0.6;0;49;469;518
6846;17/10/2011;4;0;10;19;0;1;1;1;0.54;0.5152;0.68;0.1045;45;288;333
6847;17/10/2011;4;0;10;20;0;1;1;1;0.52;0.5;0.77;0.1045;40;189;229
6848;17/10/2011;4;0;10;21;0;1;1;1;0.5;0.4848;0.77;0.1045;36;141;177
6849;17/10/2011;4;0;10;22;0;1;1;1;0.5;0.4848;0.77;0;16;88;104
6850;17/10/2011;4;0;10;23;0;1;1;2;0.48;0.4697;0.88;0;10;52;62
6851;18/10/2011;4;0;10;0;0;2;1;1;0.48;0.4697;0.82;0;8;23;31
6852;18/10/2011;4;0;10;1;0;2;1;2;0.46;0.4545;0.88;0;4;7;11
6853;18/10/2011;4;0;10;2;0;2;1;1;0.44;0.4394;0.94;0.0896;1;4;5
6854;18/10/2011;4;0;10;3;0;2;1;1;0.44;0.4394;0.94;0.0896;0;1;1
6855;18/10/2011;4;0;10;4;0;2;1;2;0.44;0.4394;0.94;0.1045;0;4;4
6856;18/10/2011;4;0;10;5;0;2;1;2;0.46;0.4545;0.88;0;2;19;21
6857;18/10/2011;4;0;10;6;0;2;1;1;0.46;0.4545;0.82;0.0896;4;105;109
6858;18/10/2011;4;0;10;7;0;2;1;1;0.46;0.4545;0.88;0.0896;15;326;341
6859;18/10/2011;4;0;10;8;0;2;1;1;0.5;0.4848;0.77;0.0896;25;474;499
6860;18/10/2011;4;0;10;9;0;2;1;2;0.52;0.5;0.77;0.0896;29;198;227
6861;18/10/2011;4;0;10;10;0;2;1;2;0.56;0.5303;0.68;0;27;75;102
6862;18/10/2011;4;0;10;11;0;2;1;2;0.6;0.6212;0.49;0.1045;35;112;147
6863;18/10/2011;4;0;10;12;0;2;1;2;0.62;0.6212;0.43;0.0896;42;159;201
6864;18/10/2011;4;0;10;13;0;2;1;2;0.64;0.6212;0.38;0.194;48;171;219
6865;18/10/2011;4;0;10;14;0;2;1;2;0.62;0.6212;0.41;0.1642;32;137;169
6866;18/10/2011;4;0;10;15;0;2;1;1;0.62;0.6212;0.5;0.194;66;139;205
6867;18/10/2011;4;0;10;16;0;2;1;1;0.62;0.6212;0.57;0.2537;58;246;304
6868;18/10/2011;4;0;10;17;0;2;1;1;0.6;0.6061;0.6;0.1343;72;553;625
6869;18/10/2011;4;0;10;18;0;2;1;1;0.56;0.5303;0.68;0.1045;58;512;570
6870;18/10/2011;4;0;10;19;0;2;1;1;0.56;0.5303;0.6;0.1045;31;286;317
6871;18/10/2011;4;0;10;20;0;2;1;1;0.54;0.5152;0.64;0.1642;23;204;227
6872;18/10/2011;4;0;10;21;0;2;1;2;0.54;0.5152;0.68;0.1343;28;178;206
6873;18/10/2011;4;0;10;22;0;2;1;2;0.52;0.5;0.77;0.1642;22;115;137
6874;18/10/2011;4;0;10;23;0;2;1;2;0.52;0.5;0.77;0.194;7;63;70
6875;19/10/2011;4;0;10;0;0;3;1;2;0.52;0.5;0.77;0.194;11;23;34
6876;19/10/2011;4;0;10;1;0;3;1;2;0.52;0.5;0.77;0.194;7;9;16
6877;19/10/2011;4;0;10;2;0;3;1;2;0.52;0.5;0.77;0.194;1;6;7
6878;19/10/2011;4;0;10;4;0;3;1;3;0.5;0.4848;0.94;0.194;0;3;3
6879;19/10/2011;4;0;10;5;0;3;1;3;0.5;0.4848;1;0.1045;0;3;3
6880;19/10/2011;4;0;10;6;0;3;1;3;0.52;0.5;0.83;0.2537;3;28;31
6881;19/10/2011;4;0;10;7;0;3;1;3;0.52;0.5;0.77;0.2537;1;67;68
6882;19/10/2011;4;0;10;8;0;3;1;3;0.54;0.5152;0.7;0.4925;10;200;210
6883;19/10/2011;4;0;10;9;0;3;1;3;0.52;0.5;0.88;0.4925;17;185;202
6884;19/10/2011;4;0;10;10;0;3;1;3;0.52;0.5;0.88;0.4925;14;109;123
6885;19/10/2011;4;0;10;11;0;3;1;3;0.52;0.5;0.94;0.2537;33;116;149
6886;19/10/2011;4;0;10;12;0;3;1;3;0.52;0.5;0.94;0.3284;13;117;130
6887;19/10/2011;4;0;10;13;0;3;1;2;0.54;0.5152;0.94;0.2836;20;86;106
6888;19/10/2011;4;0;10;14;0;3;1;3;0.54;0.5152;0.94;0.1642;17;80;97
6889;19/10/2011;4;0;10;15;0;3;1;3;0.54;0.5152;1;0.1343;21;99;120
6890;19/10/2011;4;0;10;16;0;3;1;3;0.56;0.5303;0.94;0.1642;21;180;201
6891;19/10/2011;4;0;10;17;0;3;1;3;0.56;0.5303;0.94;0.1642;11;170;181
6892;19/10/2011;4;0;10;18;0;3;1;3;0.56;0.5303;1;0.1642;8;132;140
6893;19/10/2011;4;0;10;19;0;3;1;2;0.6;0.5455;0.88;0.1343;8;189;197
6894;19/10/2011;4;0;10;20;0;3;1;3;0.6;0.5152;0.94;0.0896;5;140;145
6895;19/10/2011;4;0;10;21;0;3;1;2;0.58;0.5455;0.94;0.1343;6;79;85
6896;19/10/2011;4;0;10;22;0;3;1;2;0.58;0.5455;0.94;0.3582;13;94;107
6897;19/10/2011;4;0;10;23;0;3;1;2;0.58;0.5455;0.94;0.3582;14;55;69
6898;20/10/2011;4;0;10;0;0;4;1;1;0.56;0.5303;0.94;0.2985;4;22;26
6899;20/10/2011;4;0;10;1;0;4;1;1;0.56;0.5303;0.88;0.3582;4;11;15
6900;20/10/2011;4;0;10;2;0;4;1;1;0.56;0.5303;0.88;0.4478;0;4;4
6901;20/10/2011;4;0;10;3;0;4;1;1;0.5;0.4848;0.82;0.4627;0;1;1
6902;20/10/2011;4;0;10;4;0;4;1;1;0.5;0.4848;0.82;0.4627;2;6;8
6903;20/10/2011;4;0;10;5;0;4;1;1;0.48;0.4697;0.82;0.3582;2;24;26
6904;20/10/2011;4;0;10;6;0;4;1;1;0.44;0.4394;0.82;0.4179;5;87;92
6905;20/10/2011;4;0;10;7;0;4;1;1;0.42;0.4242;0.77;0.4478;15;303;318
6906;20/10/2011;4;0;10;8;0;4;1;1;0.44;0.4394;0.67;0.5224;17;409;426
6907;20/10/2011;4;0;10;9;0;4;1;1;0.44;0.4394;0.67;0.5821;26;197;223
6908;20/10/2011;4;0;10;10;0;4;1;1;0.46;0.4545;0.59;0.4478;25;105;130
6909;20/10/2011;4;0;10;11;0;4;1;1;0.48;0.4697;0.55;0.5224;30;99;129
6910;20/10/2011;4;0;10;12;0;4;1;1;0.48;0.4697;0.48;0.5224;28;171;199
6911;20/10/2011;4;0;10;13;0;4;1;1;0.5;0.4848;0.45;0.5821;28;136;164
6912;20/10/2011;4;0;10;14;0;4;1;2;0.48;0.4697;0.48;0.5522;38;117;155
6913;20/10/2011;4;0;10;15;0;4;1;2;0.48;0.4697;0.51;0.4478;22;138;160
6914;20/10/2011;4;0;10;16;0;4;1;2;0.48;0.4697;0.51;0.4478;31;203;234
6915;20/10/2011;4;0;10;17;0;4;1;2;0.48;0.4697;0.48;0.3881;56;438;494
6916;20/10/2011;4;0;10;18;0;4;1;2;0.46;0.4545;0.51;0.2985;39;430;469
6917;20/10/2011;4;0;10;19;0;4;1;1;0.46;0.4545;0.51;0.3582;20;278;298
6918;20/10/2011;4;0;10;20;0;4;1;2;0.46;0.4545;0.51;0.3284;34;207;241
6919;20/10/2011;4;0;10;21;0;4;1;1;0.44;0.4394;0.51;0.2985;16;149;165
6920;20/10/2011;4;0;10;22;0;4;1;1;0.44;0.4394;0.51;0.3284;22;106;128
6921;20/10/2011;4;0;10;23;0;4;1;1;0.42;0.4242;0.58;0.2537;7;83;90
6922;21/10/2011;4;0;10;0;0;5;1;1;0.4;0.4091;0.62;0.2537;8;42;50
6923;21/10/2011;4;0;10;1;0;5;1;1;0.4;0.4091;0.62;0.2239;7;19;26
6924;21/10/2011;4;0;10;2;0;5;1;1;0.38;0.3939;0.66;0.1642;6;12;18
6925;21/10/2011;4;0;10;3;0;5;1;1;0.36;0.3485;0.71;0.1343;0;7;7
6926;21/10/2011;4;0;10;4;0;5;1;1;0.36;0.3485;0.71;0.1642;0;6;6
6927;21/10/2011;4;0;10;5;0;5;1;1;0.34;0.3333;0.76;0.194;0;31;31
6928;21/10/2011;4;0;10;6;0;5;1;1;0.36;0.3485;0.71;0.1642;7;78;85
6929;21/10/2011;4;0;10;7;0;5;1;1;0.36;0.3485;0.71;0.1642;5;228;233
6930;21/10/2011;4;0;10;8;0;5;1;1;0.4;0.4091;0.62;0.194;16;386;402
6931;21/10/2011;4;0;10;9;0;5;1;2;0.42;0.4242;0.58;0.1343;33;189;222
6932;21/10/2011;4;0;10;10;0;5;1;1;0.46;0.4545;0.51;0.1642;32;106;138
6933;21/10/2011;4;0;10;11;0;5;1;1;0.5;0.4848;0.45;0.2239;39;135;174
6934;21/10/2011;4;0;10;12;0;5;1;1;0.5;0.4848;0.45;0.2985;47;193;240
6935;21/10/2011;4;0;10;13;0;5;1;1;0.48;0.4697;0.48;0.3284;43;163;206
6936;21/10/2011;4;0;10;14;0;5;1;1;0.52;0.5;0.42;0.2985;67;131;198
6937;21/10/2011;4;0;10;15;0;5;1;1;0.5;0.4848;0.45;0.2836;57;178;235
6938;21/10/2011;4;0;10;16;0;5;1;1;0.5;0.4848;0.45;0.2537;60;242;302
6939;21/10/2011;4;0;10;17;0;5;1;2;0.46;0.4545;0.51;0.2537;79;445;524
6940;21/10/2011;4;0;10;18;0;5;1;2;0.44;0.4394;0.54;0.2537;43;354;397
6941;21/10/2011;4;0;10;19;0;5;1;2;0.44;0.4394;0.54;0.3881;25;228;253
6942;21/10/2011;4;0;10;20;0;5;1;2;0.44;0.4394;0.54;0.2239;29;155;184
6943;21/10/2011;4;0;10;21;0;5;1;1;0.42;0.4242;0.58;0.1642;31;112;143
6944;21/10/2011;4;0;10;22;0;5;1;1;0.42;0.4242;0.54;0.1642;24;89;113
6945;21/10/2011;4;0;10;23;0;5;1;1;0.4;0.4091;0.62;0.2239;18;99;117
6946;22/10/2011;4;0;10;0;0;6;0;1;0.4;0.4091;0.62;0.194;16;80;96
6947;22/10/2011;4;0;10;1;0;6;0;1;0.4;0.4091;0.62;0.194;20;50;70
6948;22/10/2011;4;0;10;2;0;6;0;1;0.4;0.4091;0.62;0.2537;6;25;31
6949;22/10/2011;4;0;10;3;0;6;0;1;0.4;0.4091;0.62;0.1343;1;19;20
6950;22/10/2011;4;0;10;4;0;6;0;1;0.38;0.3939;0.66;0.0896;4;4;8
6951;22/10/2011;4;0;10;5;0;6;0;1;0.38;0.3939;0.66;0;1;7;8
6952;22/10/2011;4;0;10;6;0;6;0;1;0.36;0.3788;0.71;0;1;17;18
6953;22/10/2011;4;0;10;7;0;6;0;1;0.36;0.3636;0.76;0.1045;8;49;57
6954;22/10/2011;4;0;10;8;0;6;0;1;0.4;0.4091;0.71;0;26;88;114
6955;22/10/2011;4;0;10;9;0;6;0;1;0.42;0.4242;0.67;0.0896;47;122;169
6956;22/10/2011;4;0;10;10;0;6;0;2;0.44;0.4394;0.62;0.1045;87;149;236
6957;22/10/2011;4;0;10;11;0;6;0;2;0.44;0.4394;0.62;0.1045;110;172;282
6958;22/10/2011;4;0;10;12;0;6;0;1;0.46;0.4545;0.55;0.0896;132;211;343
6959;22/10/2011;4;0;10;13;0;6;0;1;0.5;0.4848;0.45;0;136;186;322
6960;22/10/2011;4;0;10;14;0;6;0;2;0.48;0.4697;0.48;0.2239;133;177;310
6961;22/10/2011;4;0;10;15;0;6;0;1;0.48;0.4697;0.51;0.2239;159;223;382
6962;22/10/2011;4;0;10;16;0;6;0;1;0.5;0.4848;0.45;0.194;169;190;359
6963;22/10/2011;4;0;10;17;0;6;0;1;0.46;0.4545;0.55;0.1343;143;217;360
6964;22/10/2011;4;0;10;18;0;6;0;1;0.44;0.4394;0.54;0.0896;111;224;335
6965;22/10/2011;4;0;10;19;0;6;0;1;0.44;0.4394;0.67;0;47;173;220
6966;22/10/2011;4;0;10;20;0;6;0;1;0.42;0.4242;0.67;0;48;111;159
6967;22/10/2011;4;0;10;21;0;6;0;1;0.4;0.4091;0.76;0;37;120;157
6968;22/10/2011;4;0;10;22;0;6;0;1;0.4;0.4091;0.76;0;30;114;144
6969;22/10/2011;4;0;10;23;0;6;0;1;0.38;0.3939;0.82;0;27;81;108
6970;23/10/2011;4;0;10;0;0;0;0;1;0.36;0.3788;0.87;0;24;64;88
6971;23/10/2011;4;0;10;1;0;0;0;1;0.36;0.3788;0.87;0;11;60;71
6972;23/10/2011;4;0;10;2;0;0;0;1;0.34;0.3485;0.87;0.0896;10;40;50
6973;23/10/2011;4;0;10;3;0;0;0;1;0.34;0.3636;0.87;0;15;31;46
6974;23/10/2011;4;0;10;4;0;0;0;1;0.34;0.3636;0.87;0;5;1;6
6975;23/10/2011;4;0;10;5;0;0;0;1;0.32;0.3485;0.87;0;1;2;3
6976;23/10/2011;4;0;10;6;0;0;0;1;0.32;0.3333;0.87;0.1045;0;12;12
6977;23/10/2011;4;0;10;7;0;0;0;1;0.34;0.3485;0.87;0.0896;3;18;21
6978;23/10/2011;4;0;10;8;0;0;0;1;0.36;0.3485;0.87;0.1343;32;56;88
6979;23/10/2011;4;0;10;9;0;0;0;1;0.4;0.4091;0.76;0;48;95;143
6980;23/10/2011;4;0;10;10;0;0;0;1;0.42;0.4242;0.71;0.0896;104;185;289
6981;23/10/2011;4;0;10;11;0;0;0;1;0.46;0.4545;0.72;0.1642;131;202;333
6982;23/10/2011;4;0;10;12;0;0;0;1;0.5;0.4848;0.59;0.2537;164;249;413
6983;23/10/2011;4;0;10;13;0;0;0;1;0.52;0.5;0.55;0.194;160;255;415
6984;23/10/2011;4;0;10;14;0;0;0;1;0.52;0.5;0.55;0.2239;192;216;408
6985;23/10/2011;4;0;10;15;0;0;0;1;0.52;0.5;0.52;0.1642;171;216;387
6986;23/10/2011;4;0;10;16;0;0;0;1;0.52;0.5;0.55;0.194;188;217;405
6987;23/10/2011;4;0;10;17;0;0;0;1;0.5;0.4848;0.63;0.1343;120;220;340
6988;23/10/2011;4;0;10;18;0;0;0;1;0.5;0.4848;0.63;0.1045;88;196;284
6989;23/10/2011;4;0;10;19;0;0;0;1;0.46;0.4545;0.77;0;53;140;193
6990;23/10/2011;4;0;10;20;0;0;0;1;0.44;0.4394;0.72;0.0896;32;112;144
6991;23/10/2011;4;0;10;21;0;0;0;1;0.44;0.4394;0.72;0.0896;24;75;99
6992;23/10/2011;4;0;10;22;0;0;0;1;0.42;0.4242;0.77;0.1045;25;69;94
6993;23/10/2011;4;0;10;23;0;0;0;1;0.42;0.4242;0.77;0.1642;18;31;49
6994;24/10/2011;4;0;10;0;0;1;1;1;0.42;0.4242;0.77;0;6;26;32
6995;24/10/2011;4;0;10;1;0;1;1;1;0.4;0.4091;0.82;0.1343;7;8;15
6996;24/10/2011;4;0;10;2;0;1;1;1;0.4;0.4091;0.87;0.1045;1;6;7
6997;24/10/2011;4;0;10;3;0;1;1;1;0.4;0.4091;0.82;0.0896;1;3;4
6998;24/10/2011;4;0;10;4;0;1;1;1;0.4;0.4091;0.82;0;1;5;6
6999;24/10/2011;4;0;10;5;0;1;1;1;0.38;0.3939;0.87;0;2;19;21
7000;24/10/2011;4;0;10;6;0;1;1;1;0.4;0.4091;0.87;0.1045;3;83;86
7001;24/10/2011;4;0;10;7;0;1;1;2;0.38;0.3939;0.94;0.1045;11;274;285
7002;24/10/2011;4;0;10;8;0;1;1;2;0.42;0.4242;0.88;0.1642;20;378;398
7003;24/10/2011;4;0;10;9;0;1;1;2;0.44;0.4394;0.82;0.1642;29;166;195
7004;24/10/2011;4;0;10;10;0;1;1;2;0.46;0.4545;0.82;0.2537;47;82;129
7005;24/10/2011;4;0;10;11;0;1;1;2;0.5;0.4848;0.72;0.1642;59;109;168
7006;24/10/2011;4;0;10;12;0;1;1;2;0.52;0.5;0.68;0.1045;64;156;220
7007;24/10/2011;4;0;10;13;0;1;1;2;0.54;0.5152;0.64;0.2239;60;138;198
7008;24/10/2011;4;0;10;14;0;1;1;2;0.54;0.5152;0.64;0.194;63;143;206
7009;24/10/2011;4;0;10;15;0;1;1;1;0.56;0.5303;0.6;0.1642;52;125;177
7010;24/10/2011;4;0;10;16;0;1;1;1;0.54;0.5152;0.64;0.194;68;242;310
7011;24/10/2011;4;0;10;17;0;1;1;1;0.52;0.5;0.68;0.1343;87;527;614
7012;24/10/2011;4;0;10;18;0;1;1;1;0.54;0.5152;0.6;0.0896;58;428;486
7013;24/10/2011;4;0;10;19;0;1;1;3;0.48;0.4697;0.82;0;25;212;237
7014;24/10/2011;4;0;10;20;0;1;1;1;0.48;0.4697;0.82;0.1045;11;118;129
7015;24/10/2011;4;0;10;21;0;1;1;1;0.46;0.4545;0.87;0.1045;12;114;126
7016;24/10/2011;4;0;10;22;0;1;1;1;0.48;0.4697;0.75;0.1642;3;76;79
7017;24/10/2011;4;0;10;23;0;1;1;1;0.46;0.4545;0.77;0.0896;9;50;59
